date,cases,total_tests,population,Cases_10k,Test_10k,Rate,hospitalized_covid_confirmed_patients,all_hospital_beds,Hosp_10k,beds_10k,Week,county,Male,Hispanic,Over_65,Over_85,White,Asian,HPI,anycondition,Obesity,Heart_disease,COPD,diabetes,CKD,Urban_rural,Morenitos,C_i,pop_std,mobility
2020-10-04,77.5,4234.5,1685886.0,0.4596989357524767,25.11735668959823,0.018302042744125634,79.75,2397.0,0.4730450338872261,14.21804321288628,0,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,49.27132769261965
2020-10-11,73.14285714285714,5296.142857142857,1685886.0,0.43385411079312086,31.414596580924552,0.013810589917190409,65.57142857142857,2403.285714285714,0.3889434313555517,14.255327550532563,1,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,50.0914867259712
2020-10-18,68.0,5548.714285714285,1685886.0,0.40334874362797957,32.912749057257045,0.01225509126953477,57.142857142857146,2351.0,0.3389485240571257,13.945189651020295,2,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,51.893134618378554
2020-10-25,75.14285714285714,6062.142857142857,1685886.0,0.44571730913512025,35.95820154591032,0.012395428302109109,56.857142857142854,2434.285714285714,0.33725378143684004,14.439207124833555,3,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,51.473435811173196
2020-11-01,76.14285714285714,6126.857142857143,1685886.0,0.45164890830612,36.34206074940502,0.012427718709196045,60.57142857142857,2408.0,0.35928543550055325,14.283290803767278,4,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,52.201569283939875
2020-11-08,92.57142857142857,6417.857142857143,1685886.0,0.5490966089725436,38.06815610816594,0.014424040066777962,66.71428571428571,2475.8571428571427,0.3957224018366942,14.685792176085112,5,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,49.01738916824813
2020-11-15,112.28571428571429,6903.857142857143,1685886.0,0.6660338497722521,40.95091330527179,0.01626420013656962,70.28571428571429,2458.714285714286,0.4169066845902647,14.584107618867977,6,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,48.20482068926752
2020-11-22,162.57142857142858,7130.857142857143,1685886.0,0.9643085509425228,42.29738631708872,0.022798301145925154,101.57142857142857,2489.285714285714,0.6024810015115409,14.765445079238537,7,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,47.03278649170402
2020-11-29,242.71428571428572,7999.857142857143,1685886.0,1.4396838559326415,47.451945996687456,0.03033982749691959,151.85714285714286,2505.8571428571427,0.9007557026818116,14.863740151215103,8,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,44.75757885562946
2020-12-06,283.57142857142856,10207.42857142857,1685886.0,1.6820320506334863,60.546374852324355,0.027780887868779042,206.0,2554.5714285714284,1.2219094292259383,15.152693767973803,9,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,47.06971762341075
2020-12-13,385.85714285714283,7830.428571428572,1685886.0,2.288749908695741,46.44696362285808,0.04927663145604145,267.85714285714283,2544.285714285714,1.5888212065177765,15.091683033643521,10,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,41.16513747979512
2020-12-20,652.4285714285714,11600.42857142857,1685886.0,3.8699447734222328,68.80909249752693,0.056241764466830046,347.85714285714283,2541.714285714286,2.0633491401977526,15.076430350060953,11,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,45.04817716241766
2020-12-27,763.0,12036.142857142857,1685886.0,4.525810167472771,71.39357499346252,0.06339240145751487,395.42857142857144,2512.4285714285716,2.3455237864753102,14.902719231481676,12,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,41.63816774627738
2021-01-03,796.0,12663.142857142857,1685886.0,4.721552940115761,75.11268767367935,0.06285959251821936,440.14285714285717,2518.5714285714284,2.610751006550011,14.939156197817814,13,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,40.39545152961837
2021-01-10,675.0,9332.0,1685886.0,4.003829440424798,55.3536834637692,0.07233176168024004,431.85714285714283,2515.714285714286,2.561603470561727,14.92220877161496,14,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,40.56365629398654
2021-01-17,829.5714285714286,9468.0,1685886.0,4.9206851979993225,56.16038095102516,0.0876184440823224,436.85714285714283,2512.4285714285716,2.591261466416726,14.902719231481676,15,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,42.450558456948066
2021-01-24,931.8571428571429,12548.57142857143,1685886.0,5.527403056061578,74.43309588294481,0.07426001821493625,418.42857142857144,2503.0,2.4819505674083033,14.846792725012248,16,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,40.34446550089733
2021-01-31,678.7142857142857,12261.285714285714,1685886.0,4.02586109448851,72.7290321782476,0.0553542508942199,355.0,2512.5714285714284,2.1057177057048935,14.903566602791816,17,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,39.5465015036236
2021-02-07,493.2857142857143,11161.714285714286,1685886.0,2.9259731339231374,66.20681520407837,0.04419444017816004,298.2857142857143,2497.5714285714284,1.7693112955781962,14.81459261522682,18,Alameda,49.2,22.4,13.5,1.7,45.5,33.7,89.3,31.3,23.4,4.7,4.4,9.4,2.5,1,12.5,1,0.04201149488302272,44.76885804627067
